DATAFLOW,LAST UPDATE,freq,coicop,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Germany,2025-03,150.9,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Germany,2025-04,151.3,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Germany,2025-05,151.1,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Germany,2025-06,150.4,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Germany,2025-07,150.8,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Germany,2025-08,151.2,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Germany,2025-09,151.5,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Germany,2025-10,151.6,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2024-11,132.4,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2024-12,129.7,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-01,132.6,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-02,133.7,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-03,133.7,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-04,133.6,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-05,135.9,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-06,137.3,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-07,140.6,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-08,139.1,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-09,138.9,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Denmark,2025-10,138.3,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024-11,139.14,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024-12,138.97,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-01,139.67,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-02,140.25,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-03,140.69,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-04,141.23,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-05,141.75,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-06,141.82,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-07,142.08,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-08,142.10,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-09,141.99,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-10,142.27,,
ESTAT:TEICP010(1.0),19/11/25 11:00:00,Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Euro area – 20 countries (from 2023),2024-11,139.18,,
