DATAFLOW,LAST UPDATE,freq,coicop,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Bulgaria,2025-07,115.30,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Bulgaria,2025-08,115.56,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Bulgaria,2025-09,115.54,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Bulgaria,2025-10,115.71,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2024-11,95.37,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2024-12,95.25,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-01,95.47,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-02,95.51,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-03,95.51,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-04,95.55,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-05,95.68,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-06,95.62,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-07,95.65,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-08,95.74,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-09,95.71,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Switzerland,2025-10,95.63,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2024-11,107.02,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2024-12,107.13,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-01,107.71,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-02,107.98,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-03,108.15,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-04,107.78,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-05,107.85,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-06,107.86,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-07,108.00,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-08,108.07,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-09,108.10,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Cyprus,2025-10,108.10,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2024-11,149.1,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2024-12,148.8,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-01,150.7,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-02,151.8,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-03,152.1,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-04,152.3,,
ESTAT:TEICP060(1.0),19/11/25 11:00:00,Monthly,Health,"Index, 2015=100",Czechia,2025-05,154.8,,
