DATAFLOW,LAST UPDATE,freq,coicop,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Bulgaria,2025-06,91.91,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Bulgaria,2025-07,93.71,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Bulgaria,2025-08,94.58,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Bulgaria,2025-09,95.06,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Bulgaria,2025-10,95.17,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2024-11,94.70,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2024-12,94.72,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-01,95.37,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-02,95.52,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-03,95.73,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-04,95.89,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-05,95.79,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-06,95.67,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-07,95.72,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-08,95.76,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-09,95.18,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Switzerland,2025-10,95.19,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2024-11,89.43,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2024-12,89.23,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2025-01,89.15,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2025-02,89.00,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2025-03,88.91,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2025-04,88.41,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2025-05,87.81,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2025-06,88.37,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2025-07,88.38,,
ESTAT:TEICP080(1.0),19/11/25 11:00:00,Monthly,Communications,"Index, 2015=100",Cyprus,2025-08,88.11,,
